question_id,disease_group,question_type,difficulty,question,ground_truth,expected_behavior,expected_source,note,review_status,validation_status,validation_reason,source_generation,source_group,source_file,chunk_id
Q275,BỆNH VIÊM GAN VIRUS C,diagnosis_and_treatment,hard,"Nếu một bệnh nhân đang dùng methotrexat để điều trị viêm gan C và cần phải dùng voxilaprevir, liệu có thể sử dụng cả hai thuốc cùng lúc không?",Không nên sử dụng đồng thời methotrexat và voxilaprevir trong quá trình điều trị viêm gan C.,answer_from_context,bệnh viêm gan virus c_text_0071,,need_review,passed,passed,llm_from_chunk,in_scope_hard,bệnh viêm gan virus c.pdf,bệnh viêm gan virus c_text_0071
Q276,BỆNH TAY CHÂN MIỆNG,management,hard,"Ngoài việc truyền oxy, bệnh nhân còn cần được chăm sóc như thế nào theo hướng dẫn trong tài liệu?","Bệnh nhân cần được truyền immunoglobulin và phenobarbital. Đồng thời, họ cũng cần được thực hiện các y lệnh, vệ sinh da và miệng.",answer_from_context,bệnh tay chân miệng_text_0058,,need_review,passed,passed,llm_from_chunk,in_scope_hard,bệnh tay chân miệng.pdf,bệnh tay chân miệng_text_0058
Q277,SỐT XUẤT HUYẾT DENGUE,diagnosis_and_treatment,hard,"Việc theo dõi tình trạng ói/nôn máu, tiêu/đi ngoài ra máu có mục đích gì và khi nào cần báo bác sĩ?","Theo dõi tình trạng ói/nôn máu, tiêu/đi ngoài ra máu để phát hiện và xử trí biến chứng chảy máu. Cần báo bác sĩ khi bệnh nhi có những triệu chứng này, Hct giảm so với lần trước hoặc tiểu cầu < 50.000/mm3.",answer_from_context,sốt xuất huyết dengue_table_p71_1,,need_review,passed,passed,llm_from_chunk,in_scope_hard,sốt xuất huyết dengue.pdf,sốt xuất huyết dengue_table_p71_1
Q278,SỐT XUẤT HUYẾT DENGUE,diagnosis_and_treatment,hard,Trong trường hợp nào thì có thể thử dịch?,"+ CVP > 15cmH O, Hct cao kèm sức co bóp cơ tim bình thường: thử dịch",answer_from_context,sốt xuất huyết dengue_text_0063,,need_review,passed,passed,llm_from_chunk,in_scope_hard,sốt xuất huyết dengue.pdf,sốt xuất huyết dengue_text_0063
Q279,TRUYEN NHIEM 1,diagnosis_and_treatment,hard,Khi nào cần điều chỉnh kháng sinh dựa trên kết quả nhuộm Gram trong điều trị bệnh này?,Khi có kết quả nhuộm Gram cần điều chỉnh ngay kháng sinh phù hợp: Cầu khuẩn Gram dương: ceftriazon hoặc cefotaxim + vancomycin. Song cầu khuẩn Gram âm: penicillin G hoặc ceftriaxon. Trực khuẩn Gram dương: ampicillin - aminoglycosid. Trực khuẩn Gram âm: ceftriaxon - aminoglycosid.,answer_from_context,Truyen-nhiem-1_text_0037,,need_review,passed,passed,llm_from_chunk,in_scope_hard,Truyen-nhiem-1.pdf,Truyen-nhiem-1_text_0037
Q280,TRUYEN NHIEM 1,management,hard,"Nếu sau 48 giờ điều trị không có kết quả cấy và lâm sàng không cải thiện, cần làm gì tiếp theo?","Nếu không có kết quả cấy, hoặc lâm sàng không cải thiện cần xét nghiệm lại DNT sau 48 giờ điều trị. DNT không cải thiện cần đổi sang phác đồ thay thế.",answer_from_context,Truyen-nhiem-1_text_0037,,need_review,passed,passed,llm_from_chunk,in_scope_hard,Truyen-nhiem-1.pdf,Truyen-nhiem-1_text_0037
Q281,SỐT XUẤT HUYẾT DENGUE,diagnosis_and_treatment,hard,Khi nào cần chuyển khoa sơ sinh cho trẻ mắc sốt xuất huyết Dengue và tại sao?,"Chuyển khoa sơ sinh khi trẻ có dấu hiệu nặng, suy hô hấp.",answer_from_context,sốt xuất huyết dengue_text_0107,,need_review,passed,passed,llm_from_chunk,in_scope_hard,sốt xuất huyết dengue.pdf,sốt xuất huyết dengue_text_0107
Q282,SỐT XUẤT HUYẾT DENGUE,diagnosis_and_treatment,hard,"Trong quá trình can thiệp ngoại khoa cho bệnh nhân sốt xuất huyết Dengue, cần bao nhiêu tiểu cầu và trong thời gian nào?",Cần hội chẩn bác sĩ chuyên khoa ngoại và truyền tiểu cầu đậm đặc trong vòng 6 giờ trước và trong khi can thiệp ngoại khoa với mục tiêu số lượng tiểu cầu > 75.000/mm3.,answer_from_context,sốt xuất huyết dengue_text_0107,,need_review,passed,passed,llm_from_chunk,in_scope_hard,sốt xuất huyết dengue.pdf,sốt xuất huyết dengue_text_0107
Q283,TRUYEN NHIEM 1,diagnosis_and_treatment,hard,"Trong điều trị thủy đậu, liệu pháp kháng virus Herpes được chỉ định cho đối tượng nào?","Điều trị kháng virus Herpes có tác dụng giảm mức độ nặng và thời gian bị bệnh, đặc biệt có chỉ định đối với những trường hợp suy giảm miễn dịch.",answer_from_context,Truyen-nhiem-1_text_0049,,need_review,passed,passed,llm_from_chunk,in_scope_hard,Truyen-nhiem-1.pdf,Truyen-nhiem-1_text_0049
Q284,TRUYEN NHIEM 1,classification,hard,Các vi khuẩn thường gặp gây nhiễm trùng da và mô mềm là gì?,"Các vi khuẩn thường gặp gây nhiễm trùng da và mô mềm bao gồm: Staphylococcus aureus, Pseudomonas aeruginosa, các chủng Enterococcus, Escherichia coli, các chủng Enterobacter, các chủng Klebsiella, Beta-hemolytic Streptococcus, Proteus mirabilis, Staphylococcus không sinh Coagulase và các chủng Serratia.",answer_from_context,Truyen-nhiem-1_text_0164,,need_review,passed,passed,llm_from_chunk,in_scope_hard,Truyen-nhiem-1.pdf,Truyen-nhiem-1_text_0164
Q285,DỊCH CÚM A,management,hard,"Hệ thống RAG cần đưa ra các biện pháp cụ thể để điều chỉnh hướng dẫn, chỉ đạo trong công tác giám sát và chẩn đoán bệnh cum A(H7N9) như thế nào?","Thường xuyên đánh giá rút kinh nghiệm trong công tác giám sát, chấn đoán điều trị, dự phòng xử lý ổ dịch kịp thời điều chỉnh các hướng dẫn, chỉ đạo phù hợp với đặc điểm dịch bệnh.",answer_from_context,dịch cúm A_text_0028,,need_review,passed,passed,llm_from_chunk,in_scope_hard,dịch cúm A.pdf,dịch cúm A_text_0028
Q286,DỊCH CÚM A,classification,hard,Việc cập nhật thông tin và khuyến cáo phòng chống dịch cho đối tượng nào là cần thiết để đảm bảo hiệu quả?,"Thường xuyên cập nhật các thông tin, sửa đổi các thông điệp truyền thông, khuyến cáo phòng chống dịch cho phù hợp với các đối tượng nguy cơ.",answer_from_context,dịch cúm A_text_0028,,need_review,passed,passed,llm_from_chunk,in_scope_hard,dịch cúm A.pdf,dịch cúm A_text_0028
Q287,BỆNH TAY CHÂN MIỆNG,diagnosis_and_treatment,hard,Khi nào chỉ định sử dụng ECMO trong bệnh tay chân miệng độ IV?,"Khi có >1 tiêu chuẩn sau: thất bại sau 6 - 12 giờ với lọc máu: huyết động chưa ổn định, liều thuốc van mach cao (VIS > 50), EF < 30%, chỉ số tim thấp, men tim tăng cao, toan chuyền hoá kéo dài pH < 7,15; lactate máu > Smmol/L.",answer_from_context,bệnh tay chân miệng_text_0047,,need_review,passed,passed,llm_from_chunk,in_scope_hard,bệnh tay chân miệng.pdf,bệnh tay chân miệng_text_0047
Q288,TRUYEN NHIEM 1,classification,hard,Cần phân biệt thủy đậu với những bệnh nào có phát ban dạng phỏng nước theo đoạn văn?,"Thủy đậu cần được phân biệt với bệnh tay chân miệng liên quan tới Enterovirus, bệnh do Herpes simplex, viêm da mủ và một số bệnh khác.",answer_from_context,Truyen-nhiem-1_text_0048,,need_review,passed,passed,llm_from_chunk,in_scope_hard,Truyen-nhiem-1.pdf,Truyen-nhiem-1_text_0048
Q289,TRUYEN NHIEM 1,diagnosis_and_treatment,hard,Các xét nghiệm nào thường được sử dụng để khẳng định chẩn đoán thủy đậu và tại sao chúng ít được áp dụng trong lâm sàng?,"Xét nghiệm dịch nốt phỏng như Lam Tzanck tìm tế bào khổng lồ đa nhân, PCR xác định ADN của Herpes zoster; xét nghiệm huyết thanh học xác định chuyển đảo huyết thanh hoặc tăng hiệu giá kháng thể với Herpes zoster. Các xét nghiệm này không sẵn có trong lâm sàng và rất ít khi được sử dụng.",answer_from_context,Truyen-nhiem-1_text_0048,,need_review,passed,passed,llm_from_chunk,in_scope_hard,Truyen-nhiem-1.pdf,Truyen-nhiem-1_text_0048
Q290,BỆNH DO VIRUS EBOLA,management,hard,"Trong quản lý bệnh nhân Ebola, khi nào mẹ cho con bú nên được nhập viện và cách ly?","Khi nghi ngờ mẹ bị nhiễm bệnh, mẹ và trẻ cần được nhập viện và cách ly cho đến khi loại trừ nhiễm bệnh.",answer_from_context,bệnh do virus ebola_text_0009,,need_review,passed,passed,llm_from_chunk,in_scope_hard,bệnh do virus ebola.pdf,bệnh do virus ebola_text_0009
Q291,SỐT XUẤT HUYẾT DENGUE,diagnosis_and_treatment,hard,"Trong trường hợp bệnh nhân cải thiện lâm sàng sau khi truyền Ringer lactate hoặc NaCl 0,9% 15ml/kg trong vòng 15 phút, bạn sẽ tiếp tục truyền loại dung dịch nào với liều lượng bao nhiêu?","Chuyển sang truyền Ringer lactate hoặc NaCl 0,9% 15ml/kg/giờ x 1 giờ (xem Phụ lục 16.2).",answer_from_context,sốt xuất huyết dengue_text_0090,,need_review,passed,passed,llm_from_chunk,in_scope_hard,sốt xuất huyết dengue.pdf,sốt xuất huyết dengue_text_0090
Q292,BỆNH SỐT RÉT,diagnosis_and_treatment,hard,"Trong điều trị sốt rét ác tính ở phụ nữ có thai, thuốc nào được sử dụng trong ba tháng đầu và tại sao?","Trong ba tháng đầu của thai kỳ, bệnh nhân bị sốt rét ác tính nên dùng quinin dihydrocholorid kết hợp với clindamycin. Nếu không có quinin tiêm, có thể cân nhắc sử dụng artesunat khi lợi ích lớn hơn nguy cơ.",answer_from_context,bệnh sốt rét_text_0031,,need_review,passed,passed,llm_from_chunk,in_scope_hard,bệnh sốt rét.pdf,bệnh sốt rét_text_0031
Q293,BỆNH SỐT RÉT,management,hard,Việc quyết định phạm vi điều trị và thuốc sử dụng trong các vụ dịch sốt rét hoặc có nguy cơ xảy ra dịch sốt rét được thực hiện bởi ai?,"Các Viện Sốt rét - Ký sinh trùng - Côn trùng và Trung tâm Kiểm soát bệnh tật tỉnh quyết định phạm vi điều trị, thuốc sử dụng phù hợp và số lần điều trị.",answer_from_context,bệnh sốt rét_text_0039,,need_review,passed,passed,llm_from_chunk,in_scope_hard,bệnh sốt rét.pdf,bệnh sốt rét_text_0039
Q294,SỐT XUẤT HUYẾT DENGUE,diagnosis_and_treatment,hard,"Nếu trẻ bị sốt xuất huyết Dengue kèm theo suy hô hấp, nên xử trí như thế nào?","Nếu trẻ bị sốt xuất huyết Dengue kèm theo suy hô hấp, cần truyền dịch Lỏng hoặc NaCl 0.9% với liều 5 ml/kg/giờ trong khoảng thời gian từ 12-18 giờ.",answer_from_context,sốt xuất huyết dengue_text_0139,,need_review,passed,passed,llm_from_chunk,in_scope_hard,sốt xuất huyết dengue.pdf,sốt xuất huyết dengue_text_0139
Q295,BỆNH VIÊM GAN VIRUS C,diagnosis_and_treatment,hard,Nếu hemoglobin giảm nhiều hơn bao nhiêu g/dL trong thời gian điều trị 4 tuần thì cần giảm liều RBV hoặc ngừng điều trị?,nếu hemoglobin giảm nhiều hơn 2 g/dL trong thời gian điều trị 4 tuần thì cần giảm liều RBV hoặc ngừng điều trị,answer_from_context,bệnh viêm gan virus c_text_0039,,need_review,passed,passed,llm_from_chunk,in_scope_hard,bệnh viêm gan virus c.pdf,bệnh viêm gan virus c_text_0039
Q296,BỆNH VIÊM GAN VIRUS C,multi_aspect,hard,"Ngoài việc tư vấn về tác hại của rượu bia, còn có những nội dung tư vấn nào khác cho người bệnh viêm gan vi rút C?","cần tư vấn về dinh dưỡng đặc biệt là cho người bệnh xơ gan, tư vấn và kết nối người bệnh nghiện chích ma túy đến các dịch vụ giảm hại, tư vấn nguy cơ xơ gan và HCC",answer_from_context,bệnh viêm gan virus c_text_0039,,need_review,passed,passed,llm_from_chunk,in_scope_hard,bệnh viêm gan virus c.pdf,bệnh viêm gan virus c_text_0039
Q297,SỐT XUẤT HUYẾT DENGUE,diagnosis_and_treatment,hard,Khi nào cần báo bác sĩ ngưng dịch truyền theo hướng dẫn trong tài liệu này?,"Cần báo BS ngưng dịch khi có dấu hiệu quá tải như đột ngột ho, khó thở hoặc tĩnh mạch cổ nổi.",answer_from_context,sốt xuất huyết dengue_text_0212,,need_review,passed,passed,llm_from_chunk,in_scope_hard,sốt xuất huyết dengue.pdf,sốt xuất huyết dengue_text_0212
Q298,SỐT XUẤT HUYẾT DENGUE,management,hard,"Nếu bệnh nhân bắt đầu hồi phục, các chỉ số nào cần được theo dõi sát sao và khi nào nên báo bác sĩ?","Cần theo dõi sát mạch, huyết áp. Nếu các chỉ số trở về trị số bình thường và lượng nước tiểu > 0,5ml/kg cân nặng/giờ thì cần báo BS để quyết định giảm tốc độ dịch truyền.",answer_from_context,sốt xuất huyết dengue_text_0212,,need_review,passed,passed,llm_from_chunk,in_scope_hard,sốt xuất huyết dengue.pdf,sốt xuất huyết dengue_text_0212
Q299,BỆNH RUBELLA,diagnosis_and_treatment,hard,"Dựa vào các triệu chứng, bệnh nhân được chẩn đoán là sốt xuất huyết khi có những dấu hiệu nào?","Sốt cao đột ngột; đau đầu, đau mỏi toàn thân, đau nhức nhiều hai hốc mắt; da xung huyết, ít khi có phát ban; dấu hiệu xuất huyết ở dưới da, niêm mạc hoặc nội tạng; xét nghiệm máu: BC giảm, TC giảm, Hct bình thường hoặc tăng; xét nghiệm huyết thanh: NS1 hoặc IgM kháng dengue (+).",answer_from_context,bệnh rubella_text_0008,,need_review,passed,passed,llm_from_chunk,in_scope_hard,bệnh rubella.pdf,bệnh rubella_text_0008
Q300,SỐT XUẤT HUYẾT DENGUE,diagnosis_and_treatment,hard,Vai trò của điều dưỡng trong việc tư vấn bà mẹ về bệnh sốt xuất huyết Dengue là gì?,"Điều dưỡng giáo dục sức khỏe về sốt xuất huyết Dengue cho bà mẹ để bà mẹ hiểu và hợp tác phụ giúp theo dõi bệnh nhi, hạn chế các trường hợp bệnh nặng do phát hiện chậm, nhờ đó hạn chế được tỷ lệ tử vong.",answer_from_context,sốt xuất huyết dengue_text_0274,,need_review,passed,passed,llm_from_chunk,in_scope_hard,sốt xuất huyết dengue.pdf,sốt xuất huyết dengue_text_0274
Q301,SỐT XUẤT HUYẾT DENGUE,management,hard,Thời điểm nào bà mẹ có thể nhận tư vấn từ điều dưỡng về bệnh sốt xuất huyết Dengue?,Tại phòng khám: Khi bà mẹ đưa trẻ đến khám và được điều trị ngoại trú để theo dõi bệnh sốt xuất huyết Dengue.,answer_from_context,sốt xuất huyết dengue_text_0274,,need_review,passed,passed,llm_from_chunk,in_scope_hard,sốt xuất huyết dengue.pdf,sốt xuất huyết dengue_text_0274
Q302,SỐT XUẤT HUYẾT DENGUE,management,hard,Theo dõi trẻ bao lâu một lần để phát hiện sớm dấu hiệu nặng và xử trí?,Trẻ được theo dõi ít nhất mỗi 4-8 giờ để phát hiện sớm dấu hiệu nặng và xử trí.,answer_from_context,sốt xuất huyết dengue_text_0196,,need_review,passed,passed,llm_from_chunk,in_scope_hard,sốt xuất huyết dengue.pdf,sốt xuất huyết dengue_text_0196
